date,state,cases
2020-12-12,PA,11084
2020-12-12,PR,721
2020-12-12,RI,1831
2020-12-12,SC,3572
2020-12-12,SD,735
2020-12-12,TN,6691
2020-12-12,TX,16360
2020-12-12,UT,3692
2020-12-12,VA,4177
2020-12-12,VI,58
2020-12-12,VT,85
2020-12-12,WA,2421
2020-12-12,WI,4624
2020-12-12,WV,1514
2020-12-12,WY,122
2020-12-11,AK,622
2020-12-11,AL,3853
2020-12-11,AR,2770
2020-12-11,AS,0
2020-12-11,AZ,6983
2020-12-11,CA,35468
2020-12-11,CO,4678
2020-12-11,CT,3782
2020-12-11,DC,259
2020-12-11,DE,782
2020-12-11,FL,11409
2020-12-11,GA,4729
2020-12-11,GU,27
2020-12-11,HI,136
2020-12-11,IA,1537
2020-12-11,ID,1825
2020-12-11,IL,9420
2020-12-11,IN,7200
2020-12-11,KS,5491
2020-12-11,KY,3670
2020-12-11,LA,2862
2020-12-11,MA,5655
2020-12-11,MD,2616
2020-12-11,ME,345
2020-12-11,MI,5626
2020-12-11,MN,3750
2020-12-11,MO,3900
2020-12-11,MP,0
2020-12-11,MS,2327
2020-12-11,MT,978
2020-12-11,NC,7540
2020-12-11,ND,507
2020-12-11,NE,1850
2020-12-11,NH,1187
2020-12-11,NJ,3650
2020-12-11,NM,1834
2020-12-11,NV,2783
2020-12-11,NY,10595
2020-12-11,OH,10359
2020-12-11,OK,3900
2020-12-11,OR,1582
2020-12-11,PA,12745
2020-12-11,PR,1544
2020-12-11,RI,1571
2020-12-11,SC,3540
2020-12-11,SD,945
2020-12-11,TN,7289
2020-12-11,TX,14451
2020-12-11,UT,2183
2020-12-11,VA,3395
2020-12-11,VI,0
2020-12-11,VT,128
2020-12-11,WA,2557
2020-12-11,WI,4478
2020-12-11,WV,942
2020-12-11,WY,562
2020-12-10,AK,620
2020-12-10,AL,4735
2020-12-10,AR,2202
2020-12-10,AS,0
2020-12-10,AZ,4928
2020-12-10,CA,29677
2020-12-10,CO,4649
2020-12-10,CT,2431
2020-12-10,DC,244
2020-12-10,DE,643
2020-12-10,FL,11071
2020-12-10,GA,6062
2020-12-10,GU,13
2020-12-10,HI,123
2020-12-10,IA,1683
2020-12-10,ID,2298
2020-12-10,IL,11101
2020-12-10,IN,6518
2020-12-10,KS,0
2020-12-10,KY,4314
2020-12-10,LA,2415
2020-12-10,MA,5369
2020-12-10,MD,3202
2020-12-10,ME,407
2020-12-10,MI,6302
2020-12-10,MN,3499
2020-12-10,MO,3858
2020-12-10,MP,0
2020-12-10,MS,2283
2020-12-10,MT,759
2020-12-10,NC,5556
2020-12-10,ND,558
2020-12-10,NE,1321
2020-12-10,NH,681
2020-12-10,NJ,5120
2020-12-10,NM,1781
2020-12-10,NV,2193
2020-12-10,NY,10178
2020-12-10,OH,11738
2020-12-10,OK,2460
2020-12-10,OR,1551
2020-12-10,PA,11972
2020-12-10,PR,496
2020-12-10,RI,948
2020-12-10,SC,2242
2020-12-10,SD,704
2020-12-10,TN,6011
2020-12-10,TX,15299
2020-12-10,UT,3401
2020-12-10,VA,3915
2020-12-10,VI,35
2020-12-10,VT,128
2020-12-10,WA,2977
2020-12-10,WI,4709
2020-12-10,WV,1233
2020-12-10,WY,338
2020-12-09,AK,584
2020-12-09,AL,3522
2020-12-09,AR,2327
2020-12-09,AS,0
2020-12-09,AZ,4444
2020-12-09,CA,30851
2020-12-09,CO,3757
2020-12-09,CT,2290
2020-12-09,DC,265
2020-12-09,DE,929
2020-12-09,FL,9411
2020-12-09,GA,3744
2020-12-09,GU,13
2020-12-09,HI,80
2020-12-09,IA,1797
2020-12-09,ID,2012
2020-12-09,IL,8256
2020-12-09,IN,5754
2020-12-09,KS,5778
2020-12-09,KY,3468
2020-12-09,LA,4352
2020-12-09,MA,5965
2020-12-09,MD,2692
2020-12-09,ME,405
2020-12-09,MI,5342
2020-12-09,MN,4516
2020-12-09,MO,2640
2020-12-09,MP,2
2020-12-09,MS,2746
2020-12-09,MT,787
2020-12-09,NC,6495
2020-12-09,ND,473
2020-12-09,NE,1476
2020-12-09,NH,969
2020-12-09,NJ,4431
2020-12-09,NM,1748
2020-12-09,NV,3053
2020-12-09,NY,10600
2020-12-09,OH,10094
2020-12-09,OK,2307
2020-12-09,OR,1205
2020-12-09,PA,8703
2020-12-09,PR,646
2020-12-09,RI,1232
2020-12-09,SC,2490
2020-12-09,SD,985
2020-12-09,TN,8213
2020-12-09,TX,13606
2020-12-09,UT,2574
2020-12-09,VA,4398
2020-12-09,VI,18
2020-12-09,VT,105
2020-12-09,WA,3650
2020-12-09,WI,4171
2020-12-09,WV,1402
2020-12-09,WY,410
2020-12-08,AK,562
2020-12-08,AL,4436
2020-12-08,AR,2283
2020-12-08,AS,0
2020-12-08,AZ,12314
2020-12-08,CA,23272
2020-12-08,CO,3971
2020-12-08,CT,2414
2020-12-08,DC,270
2020-12-08,DE,753
2020-12-08,FL,7801
2020-12-08,GA,3686
2020-12-08,GU,7
2020-12-08,HI,53
2020-12-08,IA,830
2020-12-08,ID,1383
2020-12-08,IL,7910
2020-12-08,IN,5385
2020-12-08,KS,0
2020-12-08,KY,3076
2020-12-08,LA,2426
2020-12-08,MA,4122
2020-12-08,MD,2632
2020-12-08,ME,274
2020-12-08,MI,6676
2020-12-08,MN,3051
2020-12-08,MO,3250
2020-12-08,MP,2
2020-12-08,MS,1732
2020-12-08,MT,755
2020-12-08,NC,4670
2020-12-08,ND,582
2020-12-08,NE,1293
2020-12-08,NH,807
2020-12-08,NJ,5476
2020-12-08,NM,1255
2020-12-08,NV,2694
2020-12-08,NY,9335
2020-12-08,OH,25721
2020-12-08,OK,2297
2020-12-08,OR,1294
2020-12-08,PA,10170
2020-12-08,PR,694
2020-12-08,RI,1249
2020-12-08,SC,2302
2020-12-08,SD,538
2020-12-08,TN,6019
2020-12-08,TX,19842
2020-12-08,UT,2333
2020-12-08,VA,3860
2020-12-08,VI,31
2020-12-08,VT,100
2020-12-08,WA,1182
2020-12-08,WI,4620
2020-12-08,WV,932
2020-12-08,WY,490
2020-12-07,AK,476
2020-12-07,AL,2352
2020-12-07,AR,1118
2020-12-07,AS,0
2020-12-07,AZ,1567
2020-12-07,CA,24735
2020-12-07,CO,4037
2020-12-07,CT,8129
2020-12-07,DC,183
2020-12-07,DE,799
2020-12-07,FL,7537
2020-12-07,GA,4861
2020-12-07,GU,15
2020-12-07,HI,81
2020-12-07,IA,677
2020-12-07,ID,805
2020-12-07,IL,8691
2020-12-07,IN,5661
2020-12-07,KS,5730
2020-12-07,KY,1960
2020-12-07,LA,1013
2020-12-07,MA,2481
2020-12-07,MD,2302
2020-12-07,ME,427
2020-12-07,MI,9824
2020-12-07,MN,5290
2020-12-07,MO,2658
2020-12-07,MP,3
2020-12-07,MS,1263
2020-12-07,MT,716
2020-12-07,NC,4372
2020-12-07,ND,387
2020-12-07,NE,1266
2020-12-07,NH,1045
2020-12-07,NJ,3563
2020-12-07,NM,1859
2020-12-07,NV,2448
2020-12-07,NY,7302
2020-12-07,OH,9273
2020-12-07,OK,1903
2020-12-07,OR,1292
2020-12-07,PA,6330
2020-12-07,PR,951
2020-12-07,RI,844
2020-12-07,SC,2553
2020-12-07,SD,509
2020-12-07,TN,8136
2020-12-07,TX,9491
2020-12-07,UT,2231
2020-12-07,VA,3817
2020-12-07,VI,16
2020-12-07,VT,65
2020-12-07,WA,1773
2020-12-07,WI,2322
2020-12-07,WV,1131
2020-12-07,WY,668
2020-12-06,AK,757
2020-12-06,AL,2288
2020-12-06,AR,1542
2020-12-06,AS,0
2020-12-06,AZ,5376
2020-12-06,CA,30075
2020-12-06,CO,3234
2020-12-06,CT,0
2020-12-06,DC,264
2020-12-06,DE,816
2020-12-06,FL,8175
2020-12-06,GA,1805
2020-12-06,GU,27
2020-12-06,HI,104
2020-12-06,IA,1499
2020-12-06,ID,1339
2020-12-06,IL,7598
2020-12-06,IN,6598
2020-12-06,KS,0
2020-12-06,KY,2567
2020-12-06,LA,3946
2020-12-06,MA,4827
2020-12-06,MD,2643
2020-12-06,ME,221
2020-12-06,MI,0
2020-12-06,MN,5581
2020-12-06,MO,3876
2020-12-06,MP,0
2020-12-06,MS,1473
2020-12-06,MT,806
2020-12-06,NC,6438
2020-12-06,ND,488
2020-12-06,NE,2243
2020-12-06,NH,633
2020-12-06,NJ,6030
2020-12-06,NM,1232
2020-12-06,NV,2511
2020-12-06,NY,9702
2020-12-06,OH,7592
2020-12-06,OK,3241
2020-12-06,OR,1253
2020-12-06,PA,8630
2020-12-06,PR,1139
2020-12-06,RI,1030
2020-12-06,SC,2864
2020-12-06,SD,687
2020-12-06,TN,3072
2020-12-06,TX,10380
2020-12-06,UT,2563
2020-12-06,VA,3880
2020-12-06,VI,0
2020-12-06,VT,121
2020-12-06,WA,3080
2020-12-06,WI,3149
2020-12-06,WV,1425
2020-12-06,WY,376
2020-12-05,AK,922
2020-12-05,AL,3390
2020-12-05,AR,2245
2020-12-05,AS,0
2020-12-05,AZ,6799
2020-12-05,CA,25068
2020-12-05,CO,5125
2020-12-05,CT,0
2020-12-05,DC,392
2020-12-05,DE,698
2020-12-05,FL,10198
2020-12-05,GA,3717
2020-12-05,GU,18
2020-12-05,HI,133
2020-12-05,IA,1655
2020-12-05,ID,1911
2020-12-05,IL,9887
2020-12-05,IN,7690
2020-12-05,KS,0
2020-12-05,KY,3872
2020-12-05,LA,0
2020-12-05,MA,5619
2020-12-05,MD,3193
2020-12-05,ME,283
2020-12-05,MI,6308
2020-12-05,MN,6308
2020-12-05,MO,5001
2020-12-05,MP,0
2020-12-05,MS,1942
2020-12-05,MT,633
2020-12-05,NC,6018
2020-12-05,ND,615
2020-12-05,NE,1615
2020-12-05,NH,448
2020-12-05,NJ,5324
2020-12-05,NM,1921
2020-12-05,NV,3194
2020-12-05,NY,10761
2020-12-05,OH,10469
2020-12-05,OK,4370
2020-12-05,OR,1806
2020-12-05,PA,12884
2020-12-05,PR,935
2020-12-05,RI,1807
2020-12-05,SC,3222
2020-12-05,SD,906
2020-12-05,TN,4914
2020-12-05,TX,14391
2020-12-05,UT,3674
2020-12-05,VA,3793
2020-12-05,VI,20
2020-12-05,VT,131
2020-12-05,WA,3138
2020-12-05,WI,5711
2020-12-05,WV,1400
2020-12-05,WY,204
2020-12-04,AK,750
2020-12-04,AL,3840
2020-12-04,AR,2827
2020-12-04,AS,0
2020-12-04,AZ,5680
2020-12-04,CA,22018
2020-12-04,CO,5013
2020-12-04,CT,1538
2020-12-04,DC,316
2020-12-04,DE,942
2020-12-04,FL,9898
2020-12-04,GA,4947
2020-12-04,GU,17
2020-12-04,HI,121
2020-12-04,IA,2267
2020-12-04,ID,1721
2020-12-04,IL,10526
2020-12-04,IN,7899
2020-12-04,KS,6234
2020-12-04,KY,3592
2020-12-04,LA,3099
2020-12-04,MA,5491
2020-12-04,MD,3792
2020-12-04,ME,290
2020-12-04,MI,9425
2020-12-04,MN,5347
2020-12-04,MO,4053
2020-12-04,MP,0
2020-12-04,MS,2480
2020-12-04,MT,1314
2020-12-04,NC,5303
2020-12-04,ND,891
2020-12-04,NE,2180
2020-12-04,NH,765
2020-12-04,NJ,5663
2020-12-04,NM,2073
2020-12-04,NV,2902
2020-12-04,NY,11271
2020-12-04,OH,10114
2020-12-04,OK,4827
2020-12-04,OR,2174
2020-12-04,PA,11763
2020-12-04,PR,492
2020-12-04,RI,1415
2020-12-04,SC,2950
2020-12-04,SD,1050
2020-12-04,TN,4356
2020-12-04,TX,16796
2020-12-04,UT,3005
2020-12-04,VA,2877
2020-12-04,VI,24
2020-12-04,VT,73
2020-12-04,WA,3312
2020-12-04,WI,5673
2020-12-04,WV,1147
2020-12-04,WY,659
2020-12-03,AK,760
2020-12-03,AL,3531
2020-12-03,AR,2789
2020-12-03,AS,0
2020-12-03,AZ,5442
2020-12-03,CA,18591
2020-12-03,CO,6037
2020-12-03,CT,4751
2020-12-03,DC,322
2020-12-03,DE,758
2020-12-03,FL,10656
2020-12-03,GA,4373
2020-12-03,GU,22
2020-12-03,HI,142
2020-12-03,IA,2196
2020-12-03,ID,1429
2020-12-03,IL,10959
2020-12-03,IN,8460
2020-12-03,KS,0
2020-12-03,KY,3836
2020-12-03,LA,2743
2020-12-03,MA,6675
2020-12-03,MD,2044
2020-12-03,ME,346
2020-12-03,MI,7957
2020-12-03,MN,6149
2020-12-03,MO,3998
2020-12-03,MP,0
2020-12-03,MS,2168
2020-12-03,MT,782
2020-12-03,NC,5637
2020-12-03,ND,1017
2020-12-03,NE,2336
2020-12-03,NH,593
2020-12-03,NJ,4793
2020-12-03,NM,1899
2020-12-03,NV,2536
2020-12-03,NY,9855
2020-12-03,OH,8921
2020-12-03,OK,1707
2020-12-03,OR,1103
2020-12-03,PA,11406
2020-12-03,PR,397
2020-12-03,RI,1717
2020-12-03,SC,2228
2020-12-03,SD,1145
2020-12-03,TN,3967
2020-12-03,TX,17552
2020-12-03,UT,3945
2020-12-03,VA,2023
2020-12-03,VI,26
2020-12-03,VT,224
2020-12-03,WA,3401
2020-12-03,WI,5604
2020-12-03,WV,1120
2020-12-03,WY,571
2020-12-02,AK,697
2020-12-02,AL,3928
2020-12-02,AR,2212
2020-12-02,AS,0
2020-12-02,AZ,3840
2020-12-02,CA,20759
2020-12-02,CO,3862
2020-12-02,CT,2672
2020-12-02,DC,157
2020-12-02,DE,355
2020-12-02,FL,9890
2020-12-02,GA,4051
2020-12-02,GU,31
2020-12-02,HI,76
2020-12-02,IA,2375
2020-12-02,ID,1607
2020-12-02,IL,9757
2020-12-02,IN,6597
2020-12-02,KS,4615
2020-12-02,KY,3597
2020-12-02,LA,3595
2020-12-02,MA,5027
2020-12-02,MD,2220
2020-12-02,ME,232
2020-12-02,MI,7433
2020-12-02,MN,5165
2020-12-02,MO,2679
2020-12-02,MP,0
2020-12-02,MS,2457
2020-12-02,MT,1135
2020-12-02,NC,4199
2020-12-02,ND,551
2020-12-02,NE,1787
2020-12-02,NH,566
2020-12-02,NJ,4296
2020-12-02,NM,1544
2020-12-02,NV,2129
2020-12-02,NY,8973
2020-12-02,OH,7835
2020-12-02,OK,2859
2020-12-02,OR,1506
2020-12-02,PA,8291
2020-12-02,PR,388
2020-12-02,RI,1099
2020-12-02,SC,1923
2020-12-02,SD,1291
2020-12-02,TN,4099
2020-12-02,TX,19222
2020-12-02,UT,4004
2020-12-02,VA,2417
2020-12-02,VI,13
2020-12-02,VT,101
2020-12-02,WA,4702
2020-12-02,WI,4565
2020-12-02,WV,1087
2020-12-02,WY,702
2020-12-01,AK,511
2020-12-01,AL,3376
2020-12-01,AR,1950
2020-12-01,AS,0
2020-12-01,AZ,10322
2020-12-01,CA,12221
2020-12-01,CO,4405
2020-12-01,CT,1459
2020-12-01,DC,133
2020-12-01,DE,689
2020-12-01,FL,8540
2020-12-01,GA,2796
2020-12-01,GU,37
2020-12-01,HI,43
2020-12-01,IA,988
2020-12-01,ID,1214
2020-12-01,IL,12542
2020-12-01,IN,5396
2020-12-01,KS,0
2020-12-01,KY,4127
2020-12-01,LA,5326
2020-12-01,MA,3073
2020-12-01,MD,2765
2020-12-01,ME,219
2020-12-01,MI,6511
2020-12-01,MN,3549
2020-12-01,MO,2929
2020-12-01,MP,0
2020-12-01,MS,1141
2020-12-01,MT,1007
2020-12-01,NC,2883
2020-12-01,ND,466
2020-12-01,NE,1941
2020-12-01,NH,772
2020-12-01,NJ,4606
2020-12-01,NM,2324
2020-12-01,NV,2698
2020-12-01,NY,7285
2020-12-01,OH,9030
2020-12-01,OK,1737
2020-12-01,OR,1223
2020-12-01,PA,5676
2020-12-01,PR,775
2020-12-01,RI,1183
2020-12-01,SC,1425
2020-12-01,SD,448
2020-12-01,TN,5693
2020-12-01,TX,18540
2020-12-01,UT,2510
2020-12-01,VA,2228
2020-12-01,VI,6
2020-12-01,VT,69
2020-12-01,WA,1314
2020-12-01,WI,4635
2020-12-01,WV,976
2020-12-01,WY,500
2020-11-30,AK,507
2020-11-30,AL,2295
2020-11-30,AR,1112
2020-11-30,AS,0
2020-11-30,AZ,822
2020-11-30,CA,14034
2020-11-30,CO,4133
2020-11-30,CT,4714
2020-11-30,DC,104
2020-11-30,DE,403
2020-11-30,FL,6426
2020-11-30,GA,1532
2020-11-30,GU,34
2020-11-30,HI,85
2020-11-30,IA,1143
2020-11-30,ID,824
2020-11-30,IL,6190
2020-11-30,IN,5665
2020-11-30,KS,4425
2020-11-30,KY,2116
2020-11-30,LA,169
2020-11-30,MA,1168
2020-11-30,MD,1923
2020-11-30,ME,249
2020-11-30,MI,10790
2020-11-30,MN,5794
2020-11-30,MO,3829
2020-11-30,MP,2
2020-11-30,MS,1485
2020-11-30,MT,397
2020-11-30,NC,2734
2020-11-30,ND,595
2020-11-30,NE,1143
2020-11-30,NH,514
2020-11-30,NJ,3190
2020-11-30,NM,1678
2020-11-30,NV,1642
2020-11-30,NY,6819
2020-11-30,OH,6631
2020-11-30,OK,2200
2020-11-30,OR,1311
2020-11-30,PA,4268
2020-11-30,PR,843
2020-11-30,RI,651
2020-11-30,SC,1358
2020-11-30,SD,564
2020-11-30,TN,7975
2020-11-30,TX,11725
2020-11-30,UT,1897
2020-11-30,VA,1893
2020-11-30,VI,0
2020-11-30,VT,71
2020-11-30,WA,2179
2020-11-30,WI,2676
2020-11-30,WV,845
2020-11-30,WY,816
2020-11-29,AK,612
2020-11-29,AL,2236
2020-11-29,AR,1221
2020-11-29,AS,0
2020-11-29,AZ,3221
2020-11-29,CA,15614
2020-11-29,CO,3489
2020-11-29,CT,0
2020-11-29,DC,140
2020-11-29,DE,581
2020-11-29,FL,7131
2020-11-29,GA,1665
2020-11-29,GU,36
2020-11-29,HI,56
2020-11-29,IA,1584
2020-11-29,ID,1160
2020-11-29,IL,7178
2020-11-29,IN,4304
2020-11-29,KS,0
2020-11-29,KY,2743
2020-11-29,LA,1643
2020-11-29,MA,2495
2020-11-29,MD,1999
2020-11-29,ME,220
2020-11-29,MI,0
2020-11-29,MN,8946
2020-11-29,MO,3193
2020-11-29,MP,0
2020-11-29,MS,1845
2020-11-29,MT,956
2020-11-29,NC,3820
2020-11-29,ND,725
2020-11-29,NE,1257
2020-11-29,NH,478
2020-11-29,NJ,3839
2020-11-29,NM,1435
2020-11-29,NV,1298
2020-11-29,NY,6723
2020-11-29,OH,7729
2020-11-29,OK,1721
2020-11-29,OR,1614
2020-11-29,PA,5529
2020-11-29,PR,121
2020-11-29,RI,1055
2020-11-29,SC,1218
2020-11-29,SD,801
2020-11-29,TN,3052
2020-11-29,TX,7050
2020-11-29,UT,1722
2020-11-29,VA,2325
2020-11-29,VI,6
2020-11-29,VT,70
2020-11-29,WA,2624
2020-11-29,WI,4055
2020-11-29,WV,1152
2020-11-29,WY,560
2020-11-28,AK,650
2020-11-28,AL,2119
2020-11-28,AR,1349
2020-11-28,AS,0
2020-11-28,AZ,4136
2020-11-28,CA,11996
2020-11-28,CO,4330
2020-11-28,CT,0
2020-11-28,DC,371
2020-11-28,DE,500
2020-11-28,FL,6062
2020-11-28,GA,2633
2020-11-28,GU,14
2020-11-28,HI,76
2020-11-28,IA,1461
2020-11-28,ID,1997
2020-11-28,IL,7873
2020-11-28,IN,4471
2020-11-28,KS,0
2020-11-28,KY,2427
2020-11-28,LA,0
2020-11-28,MA,3217
2020-11-28,MD,1590
2020-11-28,ME,23
2020-11-28,MI,8351
2020-11-28,MN,9022
2020-11-28,MO,2204
2020-11-28,MP,0
2020-11-28,MS,1553
2020-11-28,MT,1049
2020-11-28,NC,3444
2020-11-28,ND,795
2020-11-28,NE,1114
2020-11-28,NH,689
2020-11-28,NJ,3802
2020-11-28,NM,2130
2020-11-28,NV,2912
2020-11-28,NY,6063
2020-11-28,OH,6895
2020-11-28,OK,6257
2020-11-28,OR,1674
2020-11-28,PA,8053
2020-11-28,PR,903
2020-11-28,RI,1063
2020-11-28,SC,1791
2020-11-28,SD,819
2020-11-28,TN,6750
2020-11-28,TX,4325
2020-11-28,UT,2043
2020-11-28,VA,3173
2020-11-28,VI,17
2020-11-28,VT,40
2020-11-28,WA,530
2020-11-28,WI,5473
2020-11-28,WV,799
2020-11-28,WY,156
2020-11-27,AK,662
2020-11-27,AL,917
2020-11-27,AR,1052
2020-11-27,AS,0
2020-11-27,AZ,4312
2020-11-27,CA,12635
2020-11-27,CO,4270
2020-11-27,CT,3429
2020-11-27,DC,201
2020-11-27,DE,591
2020-11-27,FL,16795
2020-11-27,GA,2394
2020-11-27,GU,20
2020-11-27,HI,125
2020-11-27,IA,1136
2020-11-27,ID,0
2020-11-27,IL,7574
2020-11-27,IN,5643
2020-11-27,KS,5224
2020-11-27,KY,5616
2020-11-27,LA,4964
2020-11-27,MA,4658
2020-11-27,MD,2378
2020-11-27,ME,0
2020-11-27,MI,17368
2020-11-27,MN,5698
2020-11-27,MO,3273
2020-11-27,MP,0
2020-11-27,MS,1005
2020-11-27,MT,114
2020-11-27,NC,8008
2020-11-27,ND,751
2020-11-27,NE,2876
2020-11-27,NH,537
2020-11-27,NJ,4095
2020-11-27,NM,2056
2020-11-27,NV,1536
2020-11-27,NY,8176
2020-11-27,OH,17065
2020-11-27,OK,3225
2020-11-27,OR,826
2020-11-27,PA,7360
2020-11-27,PR,1452
2020-11-27,RI,463
2020-11-27,SC,2215
2020-11-27,SD,2138
2020-11-27,TN,4340
2020-11-27,TX,3987
2020-11-27,UT,6142
2020-11-27,VA,1544
2020-11-27,VI,0
2020-11-27,VT,98
2020-11-27,WA,2936
2020-11-27,WI,1422
2020-11-27,WV,866
2020-11-27,WY,1012
2020-11-26,AK,553
2020-11-26,AL,2639
2020-11-26,AR,2348
2020-11-26,AS,0
2020-11-26,AZ,3476
2020-11-26,CA,14640
2020-11-26,CO,6053
2020-11-26,CT,0
2020-11-26,DC,220
2020-11-26,DE,584
2020-11-26,FL,0
2020-11-26,GA,2907
2020-11-26,GU,43
2020-11-26,HI,117
2020-11-26,IA,2691
2020-11-26,ID,1773
2020-11-26,IL,12022
2020-11-26,IN,6373
2020-11-26,KS,0
2020-11-26,KY,0
2020-11-26,LA,0
2020-11-26,MA,0
2020-11-26,MD,2319
2020-11-26,ME,238
2020-11-26,MI,0
2020-11-26,MN,0
2020-11-26,MO,4471
2020-11-26,MP,0
2020-11-26,MS,1746
2020-11-26,MT,1117
2020-11-26,NC,0
2020-11-26,ND,1007
2020-11-26,NE,2394
2020-11-26,NH,0
2020-11-26,NJ,4473
2020-11-26,NM,1694
2020-11-26,NV,2542
2020-11-26,NY,6933
2020-11-26,OH,0
2020-11-26,OK,0
2020-11-26,OR,1503
2020-11-26,PA,8425
2020-11-26,PR,501
2020-11-26,RI,1174
2020-11-26,SC,0
2020-11-26,SD,0
2020-11-26,TN,4404
2020-11-26,TX,14697
2020-11-26,UT,0
2020-11-26,VA,2600
2020-11-26,VI,0
2020-11-26,VT,79
2020-11-26,WA,3157
2020-11-26,WI,5666
2020-11-26,WV,1130
2020-11-26,WY,0
2020-11-25,AK,670
2020-11-25,AL,2453
2020-11-25,AR,1965
2020-11-25,AS,0
2020-11-25,AZ,3982
2020-11-25,CA,18350
2020-11-25,CO,4191
2020-11-25,CT,1872
2020-11-25,DC,107
2020-11-25,DE,331
2020-11-25,FL,8126
2020-11-25,GA,2358
2020-11-25,GU,50
2020-11-25,HI,108
2020-11-25,IA,3243
2020-11-25,ID,1640
2020-11-25,IL,11378
2020-11-25,IN,5983
2020-11-25,KS,5738
2020-11-25,KY,3301
2020-11-25,LA,1235
2020-11-25,MA,3395
2020-11-25,MD,2697
2020-11-25,ME,228
2020-11-25,MI,4687
2020-11-25,MN,6387
2020-11-25,MO,4131
2020-11-25,MP,0
2020-11-25,MS,1092
2020-11-25,MT,1061
2020-11-25,NC,4212
2020-11-25,ND,1184
2020-11-25,NE,1761
2020-11-25,NH,394
2020-11-25,NJ,4042
2020-11-25,NM,1855
2020-11-25,NV,3159
2020-11-25,NY,6265
2020-11-25,OH,10835
2020-11-25,OK,3732
2020-11-25,OR,1170
2020-11-25,PA,6759
2020-11-25,PR,177
2020-11-25,RI,893
2020-11-25,SC,1675
2020-11-25,SD,1283
2020-11-25,TN,2118
2020-11-25,TX,18811
2020-11-25,UT,1781
2020-11-25,VA,2718
2020-11-25,VI,14
2020-11-25,VT,93
2020-11-25,WA,3678
2020-11-25,WI,5997
2020-11-25,WV,967
2020-11-25,WY,802
2020-11-24,AK,584
2020-11-24,AL,2785
2020-11-24,AR,2122
2020-11-24,AS,0
2020-11-24,AZ,4544
2020-11-24,CA,15329
2020-11-24,CO,4150
2020-11-24,CT,540
2020-11-24,DC,119
2020-11-24,DE,453
2020-11-24,FL,8102
2020-11-24,GA,2424
2020-11-24,GU,53
2020-11-24,HI,60
2020-11-24,IA,1296
2020-11-24,ID,1437
2020-11-24,IL,9469
2020-11-24,IN,5625
2020-11-24,KS,0
2020-11-24,KY,2606
2020-11-24,LA,3243
2020-11-24,MA,2576
2020-11-24,MD,1667
2020-11-24,ME,255
2020-11-24,MI,6782
2020-11-24,MN,6416
2020-11-24,MO,3764
2020-11-24,MP,0
2020-11-24,MS,665
2020-11-24,MT,1123
2020-11-24,NC,3100
2020-11-24,ND,1066
2020-11-24,NE,1860
2020-11-24,NH,340
2020-11-24,NJ,4275
2020-11-24,NM,2099
2020-11-24,NV,2853
2020-11-24,NY,4881
2020-11-24,OH,8604
2020-11-24,OK,2736
2020-11-24,OR,1000
2020-11-24,PA,6669
2020-11-24,PR,348
2020-11-24,RI,851
2020-11-24,SC,1678
2020-11-24,SD,1011
2020-11-24,TN,1304
2020-11-24,TX,16580
2020-11-24,UT,2701
2020-11-24,VA,2544
2020-11-24,VI,3
2020-11-24,VT,50
2020-11-24,WA,1405
2020-11-24,WI,6748
2020-11-24,WV,969
2020-11-24,WY,528
2020-11-23,AK,498
2020-11-23,AL,1574
2020-11-23,AR,1017
2020-11-23,AS,0
2020-11-23,AZ,2659
2020-11-23,CA,8337
2020-11-23,CO,3689
2020-11-23,CT,5271
2020-11-23,DC,139
2020-11-23,DE,403
2020-11-23,FL,6114
2020-11-23,GA,1809
2020-11-23,GU,53
2020-11-23,HI,113
2020-11-23,IA,2351
2020-11-23,ID,819
2020-11-23,IL,8322
2020-11-23,IN,5556
2020-11-23,KS,7526
2020-11-23,KY,2132
2020-11-23,LA,968
2020-11-23,MA,1773
2020-11-23,MD,1658
2020-11-23,ME,185
2020-11-23,MI,11943
2020-11-23,MN,6343
2020-11-23,MO,3370
2020-11-23,MP,0
2020-11-23,MS,699
2020-11-23,MT,701
2020-11-23,NC,2419
2020-11-23,ND,712
2020-11-23,NE,1032
2020-11-23,NH,444
2020-11-23,NJ,3581
2020-11-23,NM,2252
2020-11-23,NV,2339
2020-11-23,NY,5906
2020-11-23,OH,11885
2020-11-23,OK,3544
2020-11-23,OR,1163
2020-11-23,PA,4762
2020-11-23,PR,741
2020-11-23,RI,429
2020-11-23,SC,1257
2020-11-23,SD,783
2020-11-23,TN,4074
2020-11-23,TX,7641
2020-11-23,UT,2244
2020-11-23,VA,3242
2020-11-23,VI,0
2020-11-23,VT,68
2020-11-23,WA,1890
2020-11-23,WI,3455
2020-11-23,WV,636
2020-11-23,WY,1262
2020-11-22,AK,543
2020-11-22,AL,1798
2020-11-22,AR,1352
2020-11-22,AS,0
2020-11-22,AZ,4331
2020-11-22,CA,14319
2020-11-22,CO,3921
2020-11-22,CT,0
2020-11-22,DC,190
2020-11-22,DE,487
2020-11-22,FL,6374
2020-11-22,GA,1976
2020-11-22,GU,73
2020-11-22,HI,122
2020-11-22,IA,2537
2020-11-22,ID,1070
2020-11-22,IL,10012
2020-11-22,IN,6174
2020-11-22,KS,0
2020-11-22,KY,2192
2020-11-22,LA,3483
